CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Boigu Island	GIC	Boigu Island	GIC
Breda	GLZ	Gilze-Rijen AB	GLZ
Centerville	GHM	Municipal	GHM
Chicago	CHI	Gary/Chicago Intl	GYY
Columbus	UBS	Golden Triangle Rgnl	GTR
Coyhaique	GXQ	Teniente Vidal	GXQ
Electric City	GCD	Grand Coulee Dam	GCD
Gabala	GBB	International	GBB
Gabbs	GAB	Gabbs	GAB
Gabes	GAE	Matmata	GAE
Gaborone	GBE	Sir Seretse Khama Intl	GBE
Gachsaran	GCH	Gachsaran	GCH
Gadsden	GAD	Northeast Alabama Rgnl	GAD
Gafsa	GAF	Ksar	GAF
Gag Island	GAV	Gag Island	GAV
Gage	GAG	Gage	GAG
Gagnoa	GGN	Gagnoa	GGN
Gainesville	GLE	Municipal	GLE
Gainesville	GNV	Regional	GNV
Gainesville	GVL	Lee Gilmer Memorial	GVL
Gaithersburg	GAI	Montgomery Co Airpark	GAI
Galbraith Lake	GBH	Galbraith Lake	GBH
Galcaio	GLK	Galcaio	GLK
Galela	GLX	Gamarmalamo	GLX
Galena	GAL	Edward G. Pitka Sr.	GAL
Galesburg	GBG	Municipal	GBG
Galion	GQQ	Municipal	GQQ
Gallivare	GEV	Gallivare	GEV
Gallup	GUP	Municipal	GUP
Galveston	GLS	Sholes Intl	GLS
Galway	GWY	Galway	GWY
Gamarra	GRA	Gamarra	GRA
Gamba	GAX	Yenzi	GAX
Gambela	GMB	Gambela	GMB
Gambell	GAM	Gambell	GAM
Gamboma	GMM	Gamboma	GMM
Gamboola	GBP	Gamboola	GBP
Gan Island	GAN	International	GAN
Gandajika	GDJ	Gandajika	GDJ
Gangaw	GAW	Gangaw	GAW
Gao	GAQ	Korogoussou	GAQ
Gap	GAT	Tallard	GAT
Garachine	GHE	Garachine	GHE
Garaina	GAR	Garaina	GAR
Garasa	GRL	Garasa	GRL
Garbaharey	GBM	Garbaharey	GBM
Garden City	GCK	Regional	GCK
Garden Point	GPN	Garden Point	GPN
Gardez	GRG	Gardez	GRG
Gardner	GDM	Municipal	GDM
Gardo	GSR	Gardo	GSR
Garissa	GAS	Garissa	GAS
Garoua	GOU	International	GOU
Garowe	GGR	Garowe	GGR
Garuahi	GRH	Garuahi	GRH
Gascoyne Junction	GSC	Gascoyne Junction	GSC
Gasmata	GMI	Gasmata	GMI
Gasuke	GBC	Gasuke	GBC
Gatokae	GTA	Gatokae	GTA
Gavle	GVX	Sandviken	GVX
Gaya	GAY	Gaya	GAY
Gaylord	GLR	Regional	GLR
Gayndah	GAH	Gayndah	GAH
Gaza	GZA	Yasser Arafat Intl	GZA
Gaziantep	GZT	Oguzeli	GZT
Gazipasa	GZP	Gazipasa	GZP
Gbangbatok	GBK	Gbangbatok	GBK
Gdansk	GDN	Lech Walesa	GDN
Gebe	GEB	Gebe	GEB
Gecitkale	GEC	Gecitkale	GEC
Gedaref	GSU	Gedaref	GSU
Geelong	GEX	Geelong	GEX
Geilenkirchen	GKE	Air Base	GKE
Geita	GIT	Geita	GIT
Geladi	GLC	Geladi	GLC
Gelendzhik	GDZ	Gelendzhik	GDZ
Gelephu	GLU	Gelephu	GLU
Gemena	GMA	Gemena	GMA
General Pico	GPO	General Pico	GPO
General Roca	GNR	Dr. Arturo U. Illia	GNR
General Santos	GES	International	GES
Geneva	GVA	International	GVA
Genoa	GOA	Cristoforo Colombo	GOA
George	GRJ	George	GRJ
George Town	GEE	George Town	GEE
George Town	GGT	Exuma International	GGT
Georgetown	GED	Sussex County	GED
Georgetown	GEO	Cheddi Jagan Intl	GEO
Georgetown	GEO	Ogle	OGL
Georgetown	GGE	Georgetown County	GGE
Georgetown	GTT	Georgetown	GTT
Geraldton	GET	Geraldton	GET
Gettysburg	GTY	Regional	GTY
Geva	GEF	Geva	GEF
Gewoia	GEW	Gewoia	GEW
Ghanzi	GNZ	Ghanzi	GNZ
Ghardaia	GHA	Noumerat	GHA
Ghat	GHT	Ghat	GHT
Ghazni	GZI	Ghazni	GZI
Ghazvin	GZW	Ghazvin	GZW
Gheshm Island	GSM	Dayrestan	GSM
Gibb River	GBV	Gibb River	GBV
Gibraltar	GIB	Gibraltar	GIB
Giebelstadt	GHF	Giebelstadt	GHF
Gilgal	GGL	Gilgal	GGL
Gilgit	GIL	Gilgit	GIL
Gillette	GCC	Campbell County	GCC
Ginbata	GBW	Ginbata	GBW
Ginir	GNN	Ginir	GNN
Girardot	GIR	Santiago Vila	GIR
Girona	GRO	Costa Brava	GRO
Gisborne	GIS	Gisborne	GIS
Gisenyi	GYI	Gisenyi	GYI
Gitega	GID	Gitega	GID
Giyani	GIY	Giyani	GIY
Gizan	GIZ	Gizan	GIZ
Gizo	GZO	Nusatupe	GZO
Gjogur	GJR	Gjogur	GJR
Gladstone	GLT	Gladstone	GLT
Gladwin	GDW	Zettel Memorial	GDW
Glasgow	GGW	International	GGW
Glasgow	GLA	Metropolitan Area	GLA
Glasgow	GLA	International	GLA
Glasgow	GLA	Prestwick	PIK
Glasgow	GLW	Municipal	GLW
Glen Innes	GLI	Glen Innes	GLI
Glendale	GWV	Fokker Field	GWV
Glendive	GDV	Dawson Community	GDV
Glengyle	GLG	Glengyle	GLG
Glenormiston	GLM	Glenormiston	GLM
Glens Falls	GFL	Floyd Bennett Memorial	GFL
Glenwood Springs	GWS	Municipal	GWS
Globe	GLB	San Carlos Apache	GLB
Gloucester/Cheltenham	GLO	Gloucestershire	GLO
Gnarowein	GWN	Gnarowein	GWN
Goa	GOI	Dabolim	GOI
Goba	GOB	Robe	GOB
Gobabis	GOG	Gobabis	GOG
Gobernador Gregores	GGS	Gobernador Gregores	GGS
Gode	GDE	Gode	GDE
Goiania	GYN	Santa Genoveva	GYN
Gokceada	GKD	Gokceada	GKD
Gol	GLL	Klanten	GLL
Gold Beach	GOL	Municipal	GOL
Golden Horn	GDH	Golden Horn Lodge SPB	GDH
Goldsboro	GSB	Seymour Johnson AFB	GSB
Golfito	GLF	Golfito	GLF
Golmud	GOQ	Golmud	GOQ
Golog	GMQ	Maqin	GMQ
Golovin	GLV	Golovin	GLV
Goma	GOM	International	GOM
Gombe	GMO	Lawanti	GMO
Gomel	GME	Gomel	GME
Gonaili	GOE	Gonaili	GOE
Gonder	GDQ	Azezo	GDQ
Gooding	GNG	Municipal	GNG
Goodland	GLD	Renner Field	GLD
Goodnews Bay	GNU	Goodnews Bay	GNU
Goodyear	GYR	Phoenix Goodyear	GYR
Goondiwindi	GOO	Goondiwindi	GOO
Gora	GOC	Gora	GOC
Gorakhpur	GOP	Gorakhpur	GOP
Gordon	GRN	Municipal	GRN
Gordon Downs	GDD	Gordon Downs	GDD
Gordonsville	GVE	Municipal	GVE
Gore	GOR	Gore	GOR
Gorgan	GBT	Gorgan	GBT
Gorkha	GKH	Palungtar	GKH
Gorna Oryahovitsa	GOZ	Gorna Oryahovitsa	GOZ
Goroka	GKA	Goroka	GKA
Gorontalo	GTO	Djalaluddin	GTO
Gosford	GOS	Gosford	GOS
Goshen	GSH	Municipal	GSH
Goteborg	GOT	Metropolitan Area	GOT
Goteborg	GOT	Landvetter	GOT
Goteborg	GOT	City Airport	GSE
Goulburn	GUL	Goulburn	GUL
Gounda	GDA	Gounda	GDA
Goundam	GUD	Goundam	GUD
Governador Valadares	GVR	A.Machado Oliveira	GVR
Governor's Harbour	GHB	Governor's Harbour	GHB
Gracias	GAC	Gracias	GAC
Graciosa Island	GRW	Graciosa Island	GRW
Grafton	GFN	Clarence Valley	GFN
Granada	GRX	Federico Garcia Lorca	GRX
Grand Canyon	GCN	Flagstaff Pulliam	FLG
Grand Canyon	GCN	Metropolitan Area	GCN
Grand Canyon	GCN	National Park	GCN
Grand Canyon	GCN	Valle	VLE
Grand Canyon West	GCW	Grand Canyon West	GCW
Grand Cayman	GCM	Owen Roberts Intl	GCM
Grand Cess	GRC	Grand Cess	GRC
Grand Forks	GFK	International	GFK
Grand Forks	GFK	AFB	RDR
Grand Island	GRI	Central Nebraska Rgnl	GRI
Grand Junction	GJT	Regional	GJT
Grand Marais	GRM	Cook County	GRM
Grand Rapids	GPZ	Itasca County	GPZ
Grand Rapids	GRR	Gerald R. Ford Intl	GRR
Grand Turk	GDT	J.A.G.S. McCartney Int	GDT
Grand-Santi	GSI	Grand-Santi	GSI
Granite Mountain	GMT	Air Station	GMT
Grants	GNT	Grants-Milan Municipal	GNT
Grants Pass	GTP	Grants Pass	GTP
Grantsburg	GTG	Municipal	GTG
Granville	GFR	Granville	GFR
Graz	GRZ	Airport	GRZ
Great Barrier Island	GBZ	Great Barrier Island	GBZ
Great Barrington	GBR	Walter J. Koladza	GBR
Great Bend	GBD	Municipal	GBD
Great Falls	GTF	Metropolitan Area	GTF
Great Falls	GTF	International	GTF
Great Harbour Cay	GHC	Great Harbour Cay	GHC
Great Keppel Island	GKL	Great Keppel Island	GKL
Greeley	GXY	Weld County	GXY
Green Bay	GRB	Austin-Straubel Intl	GRB
Green River	GVI	Green River	GVI
Greeneville	GCY	Greene County Muni	GCY
Greenfield	GFD	Pope Field	GFD
Greensboro/High Point	GSO	Piedmont Triad Intl	GSO
Greenvale	GVP	Greenvale	GVP
Greenville	GLH	Mid-Delta	GLH
Greenville	GRE	Greenville	GRE
Greenville	GVT	Majors	GVT
Greenville/Spartanburg	GSP	Donaldson Field	GDC
Greenville/Spartanburg	GSP	Greenville Downtown Ap	GMU
Greenville/Spartanburg	GSP	Metropolitan Area	GSP
Greenville/Spartanburg	GSP	International	GSP
Greenville/Spartanburg	GSP	Spartanb. Downtown Mem	SPA
Greenwood	GRD	Greenwood County	GRD
Greenwood	GWO	Leflore	GWO
Gregory Downs	GGD	Gregory Downs	GGD
Grenada	GND	Maurice Bishop Intl	GND
Grenfell	GFE	Grenfell	GFE
Greybull	GEY	South Big Horn County	GEY
Greymouth	GMN	Greymouth	GMN
Griffith	GFF	Griffith	GFF
Grimsey	GRY	Grimsey	GRY
Grodno	GNA	Grodno	GNA
Groningen	GRQ	Eelde	GRQ
Groote Eylandt	GTE	Groote Eylandt	GTE
Grootfontein	GFY	Grootfontein	GFY
Grosseto	GRS	Corrado Baccarini	GRS
Groton/New London	GON	Airport	GON
Grozny	GRV	Grozny	GRV
Grumeti	GTZ	Kirawira B	GTZ
Grundarfjordur	GUU	Grundarfjordur	GUU
Guacamayas	GCA	Guacamayas	GCA
Guadalajara	GDL	Miguel Hidalgo Intl	GDL
Guadalupe	GDP	Guadalupe	GDP
Guajara-Mirim	GJM	Guajara-Mirim	GJM
Gualeguaychu	GHU	Gualeguaychu	GHU
Guam	GUM	Metropolitan Area	GUM
Guam	GUM	A.B. Won Pat Intl	GUM
Guam	GUM	Andersen AFB	UAM
Guamal	GAA	Guamal	GAA
Guanaja	GJA	Guanaja	GJA
Guanambi	GNM	Guanambi	GNM
Guanare	GUQ	Guanare	GUQ
Guanghan	GHN	Guanghan	GHN
Guangyuan	GYS	Panlong	GYS
Guantanamo	GAO	Guantanamo Bay NS	GAO
Guantanamo	GAO	Mariana Grajales	NBW
Guapi	GPI	Juan Casiano	GPI
Guapiles	GPL	Guapiles	GPL
Guarapari	GUZ	Guarapari	GUZ
Guarapuava	GPB	T.Thomas de Faria	GPB
Guaratingueta	GUJ	Guaratingueta	GUJ
Guari	GUG	Guari	GUG
Guasdualito	GDO	Guasdualito	GDO
Guasopa	GAZ	Guasopa	GAZ
Guatemala City	GUA	La Aurora Intl	GUA
Guayaquil	GYE	Jose Joaquin de Olmedo	GYE
Guayaramerin	GYA	Guayaramerin	GYA
Guaymas	GYM	Jose Maria Yanez Intl	GYM
Guelmime	GLN	Guelmime	GLN
Guerima	GMC	Guerima	GMC
Guernsey	GCI	Guernsey	GCI
Guerrero Negro	GUB	Guerrero Negro	GUB
Guetersloh	GUT	Airport	GUT
Guettin	GTI	Guettin	GTI
Guiglo	GGO	Guiglo	GGO
Guimaraes	GMS	Antonio Guerreiro	GMS
Guiria	GUI	Guiria	GUI
Gujrat	GRT	Gujrat	GRT
Gulf Shores	GUF	Jack Edwards	GUF
Gulfport/Biloxi	GPT	Keesler AFB	BIX
Gulfport/Biloxi	GPT	International	GPT
Gulgubip	GLP	Gulgubip	GLP
Gulkana	GKN	Gulkana	GKN
Guna	GUX	Guna	GUX
Gunnedah	GUH	Gunnedah	GUH
Gunnison	GUC	Gunnison-Crested Butte	GUC
Gunung Sitoli	GNS	Binaka	GNS
Guriaso	GUE	Guriaso	GUE
Gurupi	GRP	Gurupi	GRP
Gusap	GAP	Gusap	GAP
Gustavus	GST	Bartlett Cove SPB	BQV
Gustavus	GST	Metropolitan Area	GST
Gustavus	GST	Airport	GST
Guthrie	GOK	Guthrie-Edmond Rgnl	GOK
Guwahati	GAU	Gopinath Bordoloi Intl	GAU
Guymon	GUY	Municipal	GUY
Guyuan	GYU	Liupanshan	GYU
Gwa	GWA	Gwa	GWA
Gwadar	GWD	International	GWD
Gwalior	GWL	Gwalior	GWL
Gweru	GWE	Gweru	GWE
Gympie	GYP	Gympie	GYP
Jijel	GJL	Ferhat Abbas	GJL
Johannesburg	JNB	Grand Central	GCJ
Kakamega	GGM	Kakamega	GGM
Kemble	GBA	Cotswold	GBA
Kennedy Lake	GHK	Gahcho Kue	GHK
Khashm el Girba	GBU	Khashm el Girba	GBU
Killeen/Fort Hood	ILE	Regional/R.Gray AAF	GRK
Kongo Boumba	GKO	Kongo Boumba	GKO
Kooddoo Island	GKK	Kooddoo Island	GKK
Long Pasia	GSA	Long Pasia	GSA
Longview	GGG	East Texas Regional	GGG
Lumbala N' guimbo	GGC	Lumbala N'guimbo	GGC
Lyon	LYS	Grenoble-St Geoirs	GNB
Lyudao (Green Island)	GNI	Lyudao (Green Island)	GNI
Magadan	GDX	Sokol	GDX
Magan	GYG	Magan	GYG
Magdagachi	GDG	Magdagachi	GDG
Marie-Galante	GBJ	Marie-Galante	GBJ
Melle	GDI	Gordil	GDI
Miele Mimbale	GIM	Miele Mimbale	GIM
Mongomo	GEM	Mongomeyen	GEM
Monument Valley	GMV	Monument Valley	GMV
Mougulu	GUV	Mougulu	GUV
Mount Cook	MON	Glentanner	GTN
Mount Goldsworthy	GLY	Mount Goldsworthy	GLY
Mount Gordon Mine	GPD	Mount Gordon Mine	GPD
Mount Gunson	GSN	Mount Gunson	GSN
Negage	GXG	Negage	GXG
Negarbo	GBF	Negarbo	GBF
Nhulunbuy	GOV	Gove	GOV
Nizhny Novgorod	GOJ	Strigino	GOJ
Noumea	NOU	Magenta	GEA
Nueva Gerona	GER	Rafael Cabrera	GER
Nuuk	GOH	Nuuk	GOH
Patrai	GPA	Araxos	GPA
Peru	GUS	Grissom ARB	GUS
Puerto San Jose	GSJ	Puerto San Jose	GSJ
Quincy	GNF	Gansner Field	GNF
Rio de Janeiro	RIO	Galeao-A.C.Jobim Intl	GIG
Sabie	GSS	Sabi Sabi	GSS
San Sebastian/Gomera	GMZ	La Gomera	GMZ
Sanliurfa	SFQ	Guney Anadolu Projesi	GNY
Santo Angelo	GEL	Sepe Tiaraju	GEL
Sao Paulo	SAO	Guarulhos Intl	GRU
Sayun	GXF	Sayun	GXF
Seoul	SEL	Gimpo International	GMP
Sevierville	GKT	Gatlinburg	GKT
Shark el-Owainat	GSQ	International	GSQ
Sigiriya	GIU	Sigiriya	GIU
Siguiri	GII	Siguiri	GII
South Goulburn Island	GBL	South Goulburn Island	GBL
Sovetskaya Gavan	GVN	May-Gatka	GVN
Spokane	GEG	Metropolitan Area	GEG
Spokane	GEG	International	GEG
Spokane	GEG	Felts Field	SFF
Spokane	GEG	Fairchild AFB	SKA
Tacoma	TIW	Gray AAF	GRF
Taltheilei Narrows	GSL	Taltheilei Narrows	GSL
The Granites	GTS	The Granites	GTS
Totegegie	GMR	Totegegie	GMR
Westerland	GWT	Sylt	GWT
Winter Haven	GIF	Winter Haven's Gilbert	GIF
Xiahe	GXH	Gannan Xiahe	GXH
Yagoua	GXX	Yagoua	GXX
Yamagata	GAJ	Yamagata	GAJ
Zlin	GTW	Holesov	GTW
Alamogordo	ALM	Holloman AFB	HMN
Alexandria	ALY	Borg el Arab	HBE
Analalava	HVA	Analalava	HVA
Batesville	HLB	Batesville	HLB
Baytown	HPY	Baytown	HPY
Big Spring	HCA	McMahon-Wrinkle	HCA
Blytheville	BYH	Municipal	HKA
Bulgan (Khovd)	HBU	Bulgan (Khovd)	HBU
Camp Mackall	HFF	Mackall AAF	HFF
Cheraw	HCW	Municipal	HCW
Chesapeake	HTW	Lawrence Co. Airpark	HTW
Chita	HTA	Kadala	HTA
Chos Malal	HOS	Chos Malal	HOS
Delingha	HXD	Delingha	HXD
East Hampton	HTO	East Hampton	HTO
Eil	HCM	Eil	HCM
Entrance Island	HBH	Sea Plane Base	HBH
Fort MacKay	HZP	Horizon	HZP
Fort MacKay	HZP	Albian	JHL
Fort MacKay	HZP	Firebag	YFI
Frankfurt	FRA	Hahn	HHN
Freetown	FNA	Hastings	HGS
Ha'apai	HPA	Lifuka	HPA
Habi	HBD	Habi	HBD
Hachijojima	HAC	Hachijojima	HAC
Hachinohe	HHE	Air Base	HHE
Haelogo	HEO	Haelogo	HEO
Hagerstown	HGR	Regional	HGR
Hagfors	HFS	Hagfors	HFS
Haifa	HFA	Haifa	HFA
Haikou	HAK	Meilan Intl	HAK
Hail	HAS	Hail	HAS
Hailar	HLD	Dongshan	HLD
Haines	HNS	Haines	HNS
Haiphong	HPH	Cat Bi Intl	HPH
Haivaro	HIT	Haivaro	HIT
Hakodate	HKD	Hakodate	HKD
Halali	HAL	Halali	HAL
Half Moon Bay	HAF	Half Moon Bay	HAF
Halls Creek	HCQ	Halls Creek	HCQ
Halmstad	HAD	Halmstad	HAD
Hamadan	HDM	Hamadan	HDM
Hamar	HMR	Stafsberg	HMR
Hambantota	HRI	SPB	HBT
Hambantota	HRI	Mattala Rajapaksa Intl	HRI
Hamburg	HAM	Metropolitan Area	HAM
Hamburg	HAM	Hamburg Airport	HAM
Hamburg	HAM	Luebeck-Blankensee	LBC
Hamburg	HAM	Finkenwerder	XFW
Hami	HMI	Hami	HMI
Hamilton	HAB	Marion Co. Rankin Fite	HAB
Hamilton	HAO	Butler County Regional	HAO
Hamilton	HLT	Hamilton	HLT
Hamilton	HLZ	International	HLZ
Hamilton Island	HTI	Great Barrier Reef	HTI
Hammerfest	HFT	Hammerfest	HFT
Hampton	HPT	Municipal	HPT
Hana	HNM	Hana	HNM
Hanalei	HPV	Princeville	HPV
Hanamaki	HNA	Hanamaki	HNA
Handan	HDG	Handan	HDG
Hangzhou	HGH	Xiaoshan Intl	HGH
Hanimaadhoo Island	HAQ	Hanimaadhoo Island	HAQ
Hanksville	HVE	Hanksville	HVE
Hannover	HAJ	Metropolitan Area	HAJ
Hannover	HAJ	Airport	HAJ
Hanoi	HAN	Noi Bai Intl	HAN
Hanzhong	HZG	Chenggu	HZG
Hao	HOI	Hao	HOI
Harare	HRE	International	HRE
Harbin	HRB	Taiping Intl	HRB
Hargeisa	HGA	Egal Intl	HGA
Harlingen	HRL	Valley International	HRL
Harrisburg	HAR	Metropolitan Area	HAR
Harrisburg	HAR	Capital City	HAR
Harrisburg	HAR	International	MDT
Harrisburg	HSB	Raleigh	HSB
Harrismith	HRS	Harrismith	HRS
Harrison	HRO	Boone County	HRO
Harrogate	HRT	Linton-on-Ouse RAF	HRT
Hartford	HFD	Bradley International	BDL
Hartford	HFD	Metropolitan Area	HFD
Hartford	HFD	Brainard	HFD
Hartsville	HVS	Regional	HVS
Haskovo	HKV	Malevo	HKV
Hassi Messaoud	HME	Oued Irara	HME
Hassi R'mel	HRM	Tilrempt	HRM
Hastings	HSI	Municipal	HSI
Hasvik	HAA	Hasvik	HAA
Hat Yai	HDY	International	HDY
Hatay	HTY	Hatay	HTY
Hateruma	HTR	Hateruma	HTR
Hato Corozal	HTZ	Hato Corozal	HTZ
Hatteras	HNC	Billy Mtchell	HNC
Hattiesburg/Laurel	LUL	Bobby L. Chain Muni	HBG
Hatzfeldthaven	HAZ	Hatzfeldthaven	HAZ
Haugesund	HAU	Karmoy	HAU
Havadarya	HDR	Havadarya	HDR
Havana	HAV	Jose Marti Intl	HAV
Havana	HAV	Playa Baracoa	UPB
Haverfordwest	HAW	Haverfordwest	HAW
Havre	HVR	City-County	HVR
Hawabango	HWA	Hawabango	HWA
Hawk Inlet	HWI	Sea Plane Base	HWI
Hawker	HWK	Hawker	HWK
Hawthorne	HHR	Municipal	HHR
Hawthorne	HTH	Industrial	HTH
Hay	HXX	Hay	HXX
Hayden	HDN	Yampa Valley	HDN
Hayfield	HYF	Hayfield	HYF
Hays	HYS	Regional	HYS
Hayward	HWD	Executive	HWD
Hayward	HYR	Sawyer County	HYR
Hazebrouck	HZB	Merville-Colonne	HZB
Hazleton	HZL	Regional	HZL
Hazyview	HZV	Hazyview	HZV
Headingly	HIP	Headingly	HIP
Healy Lake	HKB	Healy Lake	HKB
Heathlands	HAT	Heathlands	HAT
Hechi	HCJ	Jin Cheng Jiang	HCJ
Hefei	HFE	Xinqiao Intl	HFE
Heho	HEH	Heho	HEH
Heide/Buesum	HEI	Heide/Buesum	HEI
Heidelberg	HDB	AAF	HDB
Heihe	HEK	Heihe	HEK
Heiweni	HNI	Heiweni	HNI
Helena	HLN	Regional	HLN
Helena-West Helena	HEE	Thompson-Robbins	HEE
Helenvale	HLV	Helenvale	HLV
Helgoland	HGL	Duene	HGL
Helsinki	HEL	Metropolitan Area	HEL
Helsinki	HEL	Helsinki-Vantaa	HEL
Helsinki	HEL	Helsinki-Malmi	HEM
Hemavan/Tarnaby	HMV	Hemavan/Tarnaby	HMV
Hemet	HMT	Ryan	HMT
Henbury	HRY	Henbury	HRY
Hengchun	HCN	Hengchun	HCN
Hengyang	HNY	Bajialing	HNY
Herat	HEA	Herat	HEA
Herendeen Bay	HED	Herendeen Bay	HED
Heringsdorf	HDF	Heringsdorf	HDF
Hermannsburg	HMG	Hermannsburg	HMG
Hermiston	HES	Municipal	HES
Hermosillo	HMO	I.Pesqueira Garcia	HMO
Hervey Bay	HVB	Hervey Bay	HVB
Hibbing/Chisholm	HIB	Range Regional	HIB
Hickory	HKY	Regional	HKY
High Wycombe	HYC	Air Park/Booker	HYC
Highbury	HIG	Highbury	HIG
Higlieg	HGI	Higlieg	HGI
Higuerote	HGE	Higuerote	HGE
Hikueru	HHZ	Hikueru	HHZ
Hill City	HLC	Municipal	HLC
Hillside	HLL	Hillside	HLL
Hilton Head Island	HHH	Hilton Head	HHH
Hingurakgoda	HIM	Minneriya	HIM
Hinthada	HEB	Hinthada	HEB
Hiroshima	HIJ	Hiroshima Airport	HIJ
Hiroshima	HIJ	Hiroshimanishi	HIW
Hisar	HSS	Hisar	HSS
Hluhluwe	HLW	Hluhluwe	HLW
Hobart	HBA	International	HBA
Hobart	HBR	Regional	HBR
Hobbs	HOB	Industrial Airpark	HBB
Hobbs	HOB	Metropolitan Area	HOB
Hobbs	HOB	Lea County Regional	HOB
Hodeidah	HOD	International	HOD
Hoedspruit	HDS	AFB	HDS
Hof	HOQ	Plauen	HOQ
Hofuf	HOF	Al-Ahsa	HOF
Hogatza	HGZ	Hog River	HGZ
Hohenems/Dornbirn	HOH	Airport	HOH
Hohhot	HET	Baita Intl	HET
Hokitika	HKK	Hokitika	HKK
Hola	HOA	Hola	HOA
Holbrook	HBK	Municipal	HBK
Holdrege	HDE	Brewster Field	HDE
Holguin	HOG	Frank Pais Intl	HOG
Holland	HLM	Park Township	HLM
Hollis	HYL	Clark Bay SPB	HYL
Hollister	HLI	Municipal	HLI
Hollywood	HWO	North Perry	HWO
Holmavik	HVK	Holmavik	HVK
Holy Cross	HCR	Holy Cross	HCR
Homalin	HOX	Homalin	HOX
Homer	HOM	Homer	HOM
Homestead	HST	ARB	HST
Hon	HUQ	Hon	HUQ
Hong Kong	HKG	Metropolitan Area	HKG
Hong Kong	HKG	International	HKG
Honiara	HIR	International	HIR
Honinabi	HNN	Honinabi	HNN
Honningsvag	HVG	Valan	HVG
Honolulu	HNL	International	HNL
Hoonah	HNH	Hoonah	HNH
Hooper Bay	HPB	Hooper Bay	HPB
Hopetoun	HTU	Hopetoun	HTU
Hopevale	HPE	Hopevale	HPE
Hopkinsville	HOP	Campbell AAF	HOP
Hoquiam/Aberdeen	HQM	Bowerman	HQM
Horizontina	HRZ	Walter Bundchen	HRZ
Horn Island	HID	Horn Island	HID
Hornafjordur	HFN	Hofn	HFN
Horsham	HSM	Horsham	HSM
Horta	HOR	Horta	HOR
Hoskins	HKN	Hoskins	HKN
Hot Springs	HOT	Memorial Field	HOT
Hot Springs	HSP	Ingalls Field	HSP
Hotan	HTN	Hotan	HTN
Houeisay	HOE	Houeisay	HOE
Houghton Lake	HTL	Roscommon County	HTL
Houlton	HUL	International	HUL
Houma	HUM	Terrebonne	HUM
Houston	HOU	Lone Star Executive	CXO
Houston	HOU	David Wayne Hooks Mem.	DWH
Houston	HOU	Ellington	EFD
Houston	HOU	Metropolitan Area	HOU
Houston	HOU	William P. Hobby	HOU
Houston	HOU	George Bush Intercont.	IAH
Houston	HOU	West Houston	IWS
Houston	HOU	Sugar Land Regional	SGR
Hoy	HOY	Longhope	HOY
Hsinchu	HSZ	Hsinchu	HSZ
Hua Hin	HHQ	Hua Hin	HHQ
Huahine	HUH	Fare	HUH
Huai'an	HIA	Lianshui	HIA
Huaihua	HJJ	Zhijiang	HJJ
Hualien	HUN	Hualien	HUN
Huanuco	HUU	David F. Fernandini	HUU
Huatugou	HTT	Huatugou	HTT
Huatulco	HUX	Bahias de Huatulco Int	HUX
Hubli	HBX	Hubli	HBX
Hudiksvall	HUV	Hudiksvall	HUV
Hudson	HCC	Columbia County	HCC
Hue	HUI	Phu Bai Intl	HUI
Huehuetenango	HUG	Huehuetenango	HUG
Huesca	HSK	Pirineos	HSK
Hughenden	HGD	Hughenden	HGD
Hughes	HUS	Hughes	HUS
Hugo	HUJ	Stan Stamper Municipal	HUJ
Huizhou	HUZ	Huizhou	HUZ
Hukuntsi	HUK	Hukuntsi	HUK
Hultsfred/Vimmerby	HLF	Hultsfred/Vimmerby	HLF
Humacao	HUC	Humacao	HUC
Humaita	HUW	F.Correa da Cruz	HUW
Humberside	HUY	Humberside	HUY
Humbert River	HUB	Humbert River	HUB
Humboldt	HUD	Municipal	HUD
Humera	HUE	Humera	HUE
Huntingburg	HNB	Huntingburg	HNB
Huntington/Ashland KY	HTS	Tri-State	HTS
Huntsville	HSV	Metropolitan Area	HSV
Huntsville	HSV	Intl-Carl T.Jones Fld	HSV
Huntsville	HSV	Redstone AAF	HUA
Huntsville	HTV	Bruce Brothers Rgnl	HTV
Huolinguole	HUO	Huolinhe	HUO
Hurghada	HRG	International	HRG
Huron	HON	Regional	HON
Husavik	HZK	Husavik	HZK
Huslia	HSL	Huslia	HSL
Hutchinson	HUT	Municipal	HUT
Hwange National Park	HWN	Hwange National Park	HWN
Hyannis	HYA	Barnstable Municipal	HYA
Hydaburg	HYG	Sea Plane Base	HYG
Hyderabad	HDD	Hyderabad	HDD
Hyderabad	HYD	Begumpet	BPM
Hyderabad	HYD	Metropolitan Area	HYD
Hyderabad	HYD	Rajiv Gandhi Int'l	HYD
Hyvinkaa	HYV	Hyvinkaa	HYV
Irakleion	HER	Nikos Kazantzakis	HER
Jackson	JAN	Hawkins Field	HKS
Jakarta	JKT	Halim Perdanakusuma	HLP
Jamestown	HLE	Saint Helena	HLE
Jinju	HIN	Sacheon	HIN
Johannesburg	JNB	Lanseria International	HLA
Khajuraho	HJR	Khajuraho	HJR
Khanty-Mansiysk	HMA	Khanty-Mansiysk	HMA
Kharkiv	HRK	Osnova Intl	HRK
Khatanga	HTG	Khatanga	HTG
